ID_Gireve_Zone;Nom_Enseigne_dexploitation;Nom_Zone;Libelle_Affichable;ID_Exploitant_Zone;ID_eMI3_Zone;Agregateur;Id_Agregateur;Nom_Exploitant_Technique;ID_eMI3_Exploitant_T;Nom_Exploitant_Proprietaire;ID_eMI3_Exploitant_P;Nom_Exploitant_Commercial;ID_eMI3_Exploitant_C;Numero_Rue;Nom_Rue;Ville;Code_Postal;Pays;Complement_Adresse;Latitude_Zone;Longitude_Zone;Etage_dimplantation_Zone;Nombre_Borne_Zone;Nombre_Parking_Zone;Accessibilite_Zone;Type_Site_dimplantation_Zone;Statut_activite_Zone;Latitude_Entree_Zone;Longitude_Entree_Zone;Numero_Tel_Zone;Identifiant_GRD_du_PDL;Commentaire_Acces;Horaires_Geres;24/24;Ouverture_Lundi;Fermeture_Lundi;Ouverture_Mardi;Fermeture_Mardi;Ouverture_Mercredi;Fermeture_Mercredi;Ouverture_Jeudi;Fermeture_Jeudi;Ouverture_Vendredi;Fermeture_Vendredi;Ouverture_Samedi;Fermeture_Samedi;Ouverture_Dimanche;Fermeture_Dimanche;ID_Audit;Auteur_Audit;Informations_Audit;Date_Audit;ID_Gireve_Borne;ID_Exploitant_Borne;Identifiant_visuel_Borne;Nombre_PointsdeCharge_Borne;Borne_communiquante;Fabricant_Borne;Modele_Borne;Type_acces_Borne;Mode_authentification;Langue_Borne;Commentaire;Mode_paiement;Commentaires_paiement;ID_Gireve_Point;IDExt_Point;Identifiant_pt_charge;Identifiant_visuel_pt_charge;Comptage_Type;Type_Courant;Nombre_prises;Puissance_Max;Label_certification;Roamable;ID_Gireve_Groupe;Service_Name;Nom_Type_Prise1;Intensite_Prise1;Nom_Type_Prise2;Intensite_Prise2;Nom_Type_Prise3;Intensite_Prise3;Nom_Type_Prise4;Intensite_Prise4;Nom_Type_Prise5;Intensite_Prise5
402650;SDEY;SDEY/VPR7IBU3VQ;Saligny, rue du Gue;VPR7IBU3VQ;;;;Syndicat Départemental d'Énergies de l'Yonne (SDEY89) | FR*S89;FR*S89;Syndicat Départemental d'Énergies de l'Yonne (SDEY89);;;;;Rue du Gue;Saligny;89100;FR;;48.212623;3.353023;0;1;2;1;1;2;48.212623;3.353023;33970830213;;;1;0;;;;;;;;;;;;;;;;;;;525716;VPR7IBU3VQ-B1;;2;2;;;2;13|15;fr;;2;;962906;AEHZ1;FR*S89*EAEHZ*1;;0;2;2;22.000;;0;;;4;16;9;32;;;;;;
402650;SDEY;SDEY/VPR7IBU3VQ;Saligny, rue du Gue;VPR7IBU3VQ;;;;Syndicat Départemental d'Énergies de l'Yonne (SDEY89) | FR*S89;FR*S89;Syndicat Départemental d'Énergies de l'Yonne (SDEY89);;;;;Rue du Gue;Saligny;89100;FR;;48.212623;3.353023;0;1;2;1;1;2;48.212623;3.353023;33970830213;;;1;0;;;;;;;;;;;;;;;;;;;525716;VPR7IBU3VQ-B1;;2;2;;;2;13|15;fr;;2;;962909;AEHZ2;FR*S89*EAEHZ*2;;0;2;2;22.000;;0;;;4;16;9;32;;;;;;
402653;SDEY;SDEY/WCYYWDBZ8X;Cerisiers, Place de L Eglise;WCYYWDBZ8X;;;;Syndicat Départemental d'Énergies de l'Yonne (SDEY89) | FR*S89;FR*S89;Syndicat Départemental d'Énergies de l'Yonne (SDEY89);;;;;Place de L Eglise;Cerisiers;89320;FR;;48.132411;3.486874;0;1;2;1;5;2;48.132411;3.486874;33970830213;;;1;0;;;;;;;;;;;;;;;;;;;525719;WCYYWDBZ8X-B1;;2;2;;;2;13|15;fr;;2;;962912;PKZS1;FR*S89*EHLPP*1;;0;2;2;22.000;;0;;;4;16;9;32;;;;;;
402653;SDEY;SDEY/WCYYWDBZ8X;Cerisiers, Place de L Eglise;WCYYWDBZ8X;;;;Syndicat Départemental d'Énergies de l'Yonne (SDEY89) | FR*S89;FR*S89;Syndicat Départemental d'Énergies de l'Yonne (SDEY89);;;;;Place de L Eglise;Cerisiers;89320;FR;;48.132411;3.486874;0;1;2;1;5;2;48.132411;3.486874;33970830213;;;1;0;;;;;;;;;;;;;;;;;;;525719;WCYYWDBZ8X-B1;;2;2;;;2;13|15;fr;;2;;962915;PKZS2;FR*S89*EHLPP*2;;0;2;2;22.000;;0;;;4;16;9;32;;;;;;
402656;SDEY;SDEY/WMRHFI4HID;Cravant, 26 rue Saint Martin;WMRHFI4HID;;;;Syndicat Départemental d'Énergies de l'Yonne (SDEY89) | FR*S89;FR*S89;Syndicat Départemental d'Énergies de l'Yonne (SDEY89);;;;26;Rue Saint Martin;Deux Rivières;89460;FR;;47.681577;3.690559;0;1;2;1;5;2;47.681577;3.690559;33970830213;;;1;0;;;;;;;;;;;;;;;;;;;525722;WMRHFI4HID-B1;;2;2;;;2;13|15;fr;;2;;962918;SVMK1;FR*S89*ESVMK*1;;0;2;2;22.000;;0;;;4;16;9;32;;;;;;
402656;SDEY;SDEY/WMRHFI4HID;Cravant, 26 rue Saint Martin;WMRHFI4HID;;;;Syndicat Départemental d'Énergies de l'Yonne (SDEY89) | FR*S89;FR*S89;Syndicat Départemental d'Énergies de l'Yonne (SDEY89);;;;26;Rue Saint Martin;Deux Rivières;89460;FR;;47.681577;3.690559;0;1;2;1;5;2;47.681577;3.690559;33970830213;;;1;0;;;;;;;;;;;;;;;;;;;525722;WMRHFI4HID-B1;;2;2;;;2;13|15;fr;;2;;962921;SVMK2;FR*S89*ESVMK*2;;0;2;2;22.000;;0;;;4;16;9;32;;;;;;
402659;SDEY;SDEY/WNRYGDUGDQ;Sergines, 3 rue de L'Hotel de Ville;WNRYGDUGDQ;;;;Syndicat Départemental d'Énergies de l'Yonne (SDEY89) | FR*S89;FR*S89;Syndicat Départemental d'Énergies de l'Yonne (SDEY89);;;;3;Rue de L'Hotel de Ville;Sergines;89140;FR;;48.343045;3.260346;0;1;2;1;5;2;48.343045;3.260346;33970830213;;;1;0;;;;;;;;;;;;;;;;;;;525725;WNRYGDUGDQ-B1;;2;2;;;2;13|15;fr;;2;;962924;YQGV1;FR*S89*EYQGV*1;;0;2;2;22.000;;0;;;4;16;9;32;;;;;;
402659;SDEY;SDEY/WNRYGDUGDQ;Sergines, 3 rue de L'Hotel de Ville;WNRYGDUGDQ;;;;Syndicat Départemental d'Énergies de l'Yonne (SDEY89) | FR*S89;FR*S89;Syndicat Départemental d'Énergies de l'Yonne (SDEY89);;;;3;Rue de L'Hotel de Ville;Sergines;89140;FR;;48.343045;3.260346;0;1;2;1;5;2;48.343045;3.260346;33970830213;;;1;0;;;;;;;;;;;;;;;;;;;525725;WNRYGDUGDQ-B1;;2;2;;;2;13|15;fr;;2;;962927;YQGV2;FR*S89*EYQGV*2;;0;2;2;22.000;;0;;;4;16;9;32;;;;;;
402662;SDEY;SDEY/WWQDW4NOVM;Saint-Florentin, Place du Port;WWQDW4NOVM;;;;Syndicat Départemental d'Énergies de l'Yonne (SDEY89) | FR*S89;FR*S89;Syndicat Départemental d'Énergies de l'Yonne (SDEY89);;;;;Place du Port;Saint-Florentin;89600;FR;;47.997224;3.732997;0;1;2;1;1;2;47.997224;3.732997;33970830213;;;1;0;;;;;;;;;;;;;;;;;;;525728;WWQDW4NOVM-B1;;2;2;;;2;13|15;fr;;2;;962930;ASCR1;FR*S89*EASCR*1;;0;2;2;22.000;;0;;;4;16;9;32;;;;;;
402662;SDEY;SDEY/WWQDW4NOVM;Saint-Florentin, Place du Port;WWQDW4NOVM;;;;Syndicat Départemental d'Énergies de l'Yonne (SDEY89) | FR*S89;FR*S89;Syndicat Départemental d'Énergies de l'Yonne (SDEY89);;;;;Place du Port;Saint-Florentin;89600;FR;;47.997224;3.732997;0;1;2;1;1;2;47.997224;3.732997;33970830213;;;1;0;;;;;;;;;;;;;;;;;;;525728;WWQDW4NOVM-B1;;2;2;;;2;13|15;fr;;2;;962933;ASCR2;FR*S89*EASCR*2;;0;2;2;22.000;;0;;;4;16;9;32;;;;;;
402665;SDEY;SDEY/XBKOAMYT9V;Rogny-Les-Sept-Ecluses, Quai Sully;XBKOAMYT9V;;;;Syndicat Départemental d'Énergies de l'Yonne (SDEY89) | FR*S89;FR*S89;Syndicat Départemental d'Énergies de l'Yonne (SDEY89);;;;;Quai Sully;Rogny-les-Sept-Écluses;89220;FR;;47.745411;2.881689;0;1;2;1;1;2;47.745411;2.881689;33970830213;;;1;0;;;;;;;;;;;;;;;;;;;525731;XBKOAMYT9V-B1;;2;2;;;2;13|15;fr;;2;;962936;BSME1;FR*S89*EBSME*1;;0;2;2;22.000;;0;;;4;16;9;32;;;;;;
402665;SDEY;SDEY/XBKOAMYT9V;Rogny-Les-Sept-Ecluses, Quai Sully;XBKOAMYT9V;;;;Syndicat Départemental d'Énergies de l'Yonne (SDEY89) | FR*S89;FR*S89;Syndicat Départemental d'Énergies de l'Yonne (SDEY89);;;;;Quai Sully;Rogny-les-Sept-Écluses;89220;FR;;47.745411;2.881689;0;1;2;1;1;2;47.745411;2.881689;33970830213;;;1;0;;;;;;;;;;;;;;;;;;;525731;XBKOAMYT9V-B1;;2;2;;;2;13|15;fr;;2;;962939;BSME2;FR*S89*EBSME*2;;0;2;2;22.000;;0;;;4;16;9;32;;;;;;
402668;SDEY;SDEY/XEORPSQQHF;Domats, Place de L Eglise;XEORPSQQHF;;;;Syndicat Départemental d'Énergies de l'Yonne (SDEY89) | FR*S89;FR*S89;Syndicat Départemental d'Énergies de l'Yonne (SDEY89);;;;;Place de L Eglise;Domats;89150;FR;;48.113603;3.066515;0;1;2;1;1;2;48.113603;3.066515;33970830213;;;1;0;;;;;;;;;;;;;;;;;;;525734;XEORPSQQHF-B1;;2;2;;;2;13|15;fr;;2;;962942;FFSG1;FR*S89*EVBYY*1;;0;2;2;22.000;;0;;;4;16;9;32;;;;;;
402668;SDEY;SDEY/XEORPSQQHF;Domats, Place de L Eglise;XEORPSQQHF;;;;Syndicat Départemental d'Énergies de l'Yonne (SDEY89) | FR*S89;FR*S89;Syndicat Départemental d'Énergies de l'Yonne (SDEY89);;;;;Place de L Eglise;Domats;89150;FR;;48.113603;3.066515;0;1;2;1;1;2;48.113603;3.066515;33970830213;;;1;0;;;;;;;;;;;;;;;;;;;525734;XEORPSQQHF-B1;;2;2;;;2;13|15;fr;;2;;962945;FFSG2;FR*S89*EVBYY*2;;0;2;2;22.000;;0;;;4;16;9;32;;;;;;
402671;SDEY;SDEY/XHZG9LHHIP;Saint-Agnan, rue Paul Grappillard;XHZG9LHHIP;;;;Syndicat Départemental d'Énergies de l'Yonne (SDEY89) | FR*S89;FR*S89;Syndicat Départemental d'Énergies de l'Yonne (SDEY89);;;;1;Rue Paul Grappillard;Saint-Agnan;89340;FR;;48.305235;3.050213;0;1;2;1;1;2;48.305235;3.050213;33970830213;;;1;0;;;;;;;;;;;;;;;;;;;525737;XHZG9LHHIP-B1;;2;2;;;2;13|15;fr;;2;;962948;FXNU1;FR*S89*EFXNU*1;;0;2;2;22.000;;0;;;4;16;9;32;;;;;;
402671;SDEY;SDEY/XHZG9LHHIP;Saint-Agnan, rue Paul Grappillard;XHZG9LHHIP;;;;Syndicat Départemental d'Énergies de l'Yonne (SDEY89) | FR*S89;FR*S89;Syndicat Départemental d'Énergies de l'Yonne (SDEY89);;;;1;Rue Paul Grappillard;Saint-Agnan;89340;FR;;48.305235;3.050213;0;1;2;1;1;2;48.305235;3.050213;33970830213;;;1;0;;;;;;;;;;;;;;;;;;;525737;XHZG9LHHIP-B1;;2;2;;;2;13|15;fr;;2;;962951;FXNU2;FR*S89*EFXNU*2;;0;2;2;22.000;;0;;;4;16;9;32;;;;;;
402674;SDEY;SDEY/XKLPLJJ0NF;Tanlay, rue Haute des Fosses;XKLPLJJ0NF;;;;Syndicat Départemental d'Énergies de l'Yonne (SDEY89) | FR*S89;FR*S89;Syndicat Départemental d'Énergies de l'Yonne (SDEY89);;;;1;Rue Haute des Fosses;Tanlay;89430;FR;;47.847493;4.084945;0;1;2;1;1;2;47.847493;4.084945;33970830213;;;1;0;;;;;;;;;;;;;;;;;;;525740;XKLPLJJ0NF-B1;;2;2;;;2;13|15;fr;;2;;962954;PGYC1;FR*S89*EPGYC*1;;0;2;2;22.000;;0;;;4;16;9;32;;;;;;
402674;SDEY;SDEY/XKLPLJJ0NF;Tanlay, rue Haute des Fosses;XKLPLJJ0NF;;;;Syndicat Départemental d'Énergies de l'Yonne (SDEY89) | FR*S89;FR*S89;Syndicat Départemental d'Énergies de l'Yonne (SDEY89);;;;1;Rue Haute des Fosses;Tanlay;89430;FR;;47.847493;4.084945;0;1;2;1;1;2;47.847493;4.084945;33970830213;;;1;0;;;;;;;;;;;;;;;;;;;525740;XKLPLJJ0NF-B1;;2;2;;;2;13|15;fr;;2;;962957;PGYC2;FR*S89*EPGYC*2;;0;2;2;22.000;;0;;;4;16;9;32;;;;;;
402677;SDEY;SDEY/XLGIGXAO8M;Rosoy, 33 Contre Allée Cd606;XLGIGXAO8M;;;;Syndicat Départemental d'Énergies de l'Yonne (SDEY89) | FR*S89;FR*S89;Syndicat Départemental d'Énergies de l'Yonne (SDEY89);;;;33;Route Nationale n'6;Rosoy;89100;FR;;48.152160;3.309871;0;1;2;1;1;2;48.152160;3.309871;33970830213;;;1;0;;;;;;;;;;;;;;;;;;;525743;XLGIGXAO8M-B1;;2;2;;;2;13|15;fr;;2;;962960;QZGT1;FR*S89*EXYEF*1;;0;2;2;22.000;;0;;;4;16;9;32;;;;;;
402677;SDEY;SDEY/XLGIGXAO8M;Rosoy, 33 Contre Allée Cd606;XLGIGXAO8M;;;;Syndicat Départemental d'Énergies de l'Yonne (SDEY89) | FR*S89;FR*S89;Syndicat Départemental d'Énergies de l'Yonne (SDEY89);;;;33;Route Nationale n'6;Rosoy;89100;FR;;48.152160;3.309871;0;1;2;1;1;2;48.152160;3.309871;33970830213;;;1;0;;;;;;;;;;;;;;;;;;;525743;XLGIGXAO8M-B1;;2;2;;;2;13|15;fr;;2;;962963;QZGT2;FR*S89*EXYEF*2;;0;2;2;22.000;;0;;;4;16;9;32;;;;;;
402680;SDEY;SDEY/XPRVLAFTZW;Sauvigny-Le-Bois, Place du Bicentenaire;XPRVLAFTZW;;;;Syndicat Départemental d'Énergies de l'Yonne (SDEY89) | FR*S89;FR*S89;Syndicat Départemental d'Énergies de l'Yonne (SDEY89);;;;;Place du Bicentenaire;Sauvigny-le-Bois;89200;FR;;47.515288;3.939811;0;1;2;1;1;2;47.515288;3.939811;33970830213;;;1;0;;;;;;;;;;;;;;;;;;;525746;XPRVLAFTZW-B1;;2;2;;;2;13|15;fr;;2;;962966;EFAW1;FR*S89*EEFAW*1;;0;2;2;22.000;;0;;;4;16;9;32;;;;;;
402680;SDEY;SDEY/XPRVLAFTZW;Sauvigny-Le-Bois, Place du Bicentenaire;XPRVLAFTZW;;;;Syndicat Départemental d'Énergies de l'Yonne (SDEY89) | FR*S89;FR*S89;Syndicat Départemental d'Énergies de l'Yonne (SDEY89);;;;;Place du Bicentenaire;Sauvigny-le-Bois;89200;FR;;47.515288;3.939811;0;1;2;1;1;2;47.515288;3.939811;33970830213;;;1;0;;;;;;;;;;;;;;;;;;;525746;XPRVLAFTZW-B1;;2;2;;;2;13|15;fr;;2;;962969;EFAW2;FR*S89*EEFAW*2;;0;2;2;22.000;;0;;;4;16;9;32;;;;;;
402683;SDEY;SDEY/XW1SLUHJGS;Flogny-La-Chapelle, Place des Commerces;XW1SLUHJGS;;;;Syndicat Départemental d'Énergies de l'Yonne (SDEY89) | FR*S89;FR*S89;Syndicat Départemental d'Énergies de l'Yonne (SDEY89);;;;;Place des Commerces;Flogny-la-Chapelle;89360;FR;;47.950701;3.878356;0;1;2;1;1;2;47.950701;3.878356;33970830213;;;1;0;;;;;;;;;;;;;;;;;;;525749;XW1SLUHJGS-B1;;2;2;;;2;13|15;fr;;2;;962972;SAVC1;FR*S89*ESAVC*1;;0;2;2;22.000;;0;;;4;16;9;32;;;;;;
402683;SDEY;SDEY/XW1SLUHJGS;Flogny-La-Chapelle, Place des Commerces;XW1SLUHJGS;;;;Syndicat Départemental d'Énergies de l'Yonne (SDEY89) | FR*S89;FR*S89;Syndicat Départemental d'Énergies de l'Yonne (SDEY89);;;;;Place des Commerces;Flogny-la-Chapelle;89360;FR;;47.950701;3.878356;0;1;2;1;1;2;47.950701;3.878356;33970830213;;;1;0;;;;;;;;;;;;;;;;;;;525749;XW1SLUHJGS-B1;;2;2;;;2;13|15;fr;;2;;962975;SAVC2;FR*S89*ESAVC*2;;0;2;2;22.000;;0;;;4;16;9;32;;;;;;
402686;SDEY;SDEY/Y168YXLDGQ;Saint-Fargeau, Place de L Hotel de Ville;Y168YXLDGQ;;;;Syndicat Départemental d'Énergies de l'Yonne (SDEY89) | FR*S89;FR*S89;Syndicat Départemental d'Énergies de l'Yonne (SDEY89);;;;;Place de L Hotel de Ville;Saint-Fargeau;89170;FR;;47.641338;3.071187;0;1;2;1;1;2;47.641338;3.071187;33970830213;;;1;0;;;;;;;;;;;;;;;;;;;525752;Y168YXLDGQ-B1;;2;2;;;2;13|15;fr;;2;;962978;CJQZ1;FR*S89*ECJQZ*1;;0;2;2;22.000;;0;;;4;16;9;32;;;;;;
402686;SDEY;SDEY/Y168YXLDGQ;Saint-Fargeau, Place de L Hotel de Ville;Y168YXLDGQ;;;;Syndicat Départemental d'Énergies de l'Yonne (SDEY89) | FR*S89;FR*S89;Syndicat Départemental d'Énergies de l'Yonne (SDEY89);;;;;Place de L Hotel de Ville;Saint-Fargeau;89170;FR;;47.641338;3.071187;0;1;2;1;1;2;47.641338;3.071187;33970830213;;;1;0;;;;;;;;;;;;;;;;;;;525752;Y168YXLDGQ-B1;;2;2;;;2;13|15;fr;;2;;962981;CJQZ2;FR*S89*ECJQZ*2;;0;2;2;22.000;;0;;;4;16;9;32;;;;;;
402689;SDEY;SDEY/YIAMVIOUWW;Senan, 13 route de Joigny;YIAMVIOUWW;;;;Syndicat Départemental d'Énergies de l'Yonne (SDEY89) | FR*S89;FR*S89;Syndicat Départemental d'Énergies de l'Yonne (SDEY89);;;;13;Route de Joigny;Senan;89710;FR;;47.912588;3.359268;0;1;2;1;1;2;47.912588;3.359268;33970830213;;;1;0;;;;;;;;;;;;;;;;;;;525755;YIAMVIOUWW-B1;;2;2;;;2;13|15;fr;;2;;962984;YKQH1;FR*S89*EYKQH*1;;0;2;2;22.000;;0;;;4;16;9;32;;;;;;
402689;SDEY;SDEY/YIAMVIOUWW;Senan, 13 route de Joigny;YIAMVIOUWW;;;;Syndicat Départemental d'Énergies de l'Yonne (SDEY89) | FR*S89;FR*S89;Syndicat Départemental d'Énergies de l'Yonne (SDEY89);;;;13;Route de Joigny;Senan;89710;FR;;47.912588;3.359268;0;1;2;1;1;2;47.912588;3.359268;33970830213;;;1;0;;;;;;;;;;;;;;;;;;;525755;YIAMVIOUWW-B1;;2;2;;;2;13|15;fr;;2;;962987;YKQH2;FR*S89*EYKQH*2;;0;2;2;22.000;;0;;;4;16;9;32;;;;;;
402692;SDEY;SDEY/YQK2HF4E49;Saint-Denis, rue Ernest Salmon;YQK2HF4E49;;;;Syndicat Départemental d'Énergies de l'Yonne (SDEY89) | FR*S89;FR*S89;Syndicat Départemental d'Énergies de l'Yonne (SDEY89);;;;;Rue Ernest Salmon;Saint-Denis-lès-Sens;89100;FR;;48.225246;3.268017;0;1;2;1;1;2;48.225246;3.268017;33970830213;;;1;0;;;;;;;;;;;;;;;;;;;525758;YQK2HF4E49-B1;;2;2;;;2;13|15;fr;;2;;962990;WDQY1;FR*S89*EWDQY*1;;0;2;2;22.000;;0;;;4;16;9;32;;;;;;
402692;SDEY;SDEY/YQK2HF4E49;Saint-Denis, rue Ernest Salmon;YQK2HF4E49;;;;Syndicat Départemental d'Énergies de l'Yonne (SDEY89) | FR*S89;FR*S89;Syndicat Départemental d'Énergies de l'Yonne (SDEY89);;;;;Rue Ernest Salmon;Saint-Denis-lès-Sens;89100;FR;;48.225246;3.268017;0;1;2;1;1;2;48.225246;3.268017;33970830213;;;1;0;;;;;;;;;;;;;;;;;;;525758;YQK2HF4E49-B1;;2;2;;;2;13|15;fr;;2;;962993;WDQY2;FR*S89*EWDQY*2;;0;2;2;22.000;;0;;;4;16;9;32;;;;;;
402695;SDEY;SDEY/YZOIQEYBLO;Avallon, rue Tour du Magasin;YZOIQEYBLO;;;;Syndicat Départemental d'Énergies de l'Yonne (SDEY89) | FR*S89;FR*S89;Syndicat Départemental d'Énergies de l'Yonne (SDEY89);;;;;Rue Tour du Magasin;Avallon;89200;FR;;47.489371;3.908329;0;1;2;1;1;2;47.489371;3.908329;33970830213;;;1;0;;;;;;;;;;;;;;;;;;;525761;YZOIQEYBLO-B1;;2;2;;;2;13|15;fr;;2;;962996;MYUA1;FR*S89*EMYUA*1;;0;2;2;22.000;;0;;;4;16;9;32;;;;;;
402695;SDEY;SDEY/YZOIQEYBLO;Avallon, rue Tour du Magasin;YZOIQEYBLO;;;;Syndicat Départemental d'Énergies de l'Yonne (SDEY89) | FR*S89;FR*S89;Syndicat Départemental d'Énergies de l'Yonne (SDEY89);;;;;Rue Tour du Magasin;Avallon;89200;FR;;47.489371;3.908329;0;1;2;1;1;2;47.489371;3.908329;33970830213;;;1;0;;;;;;;;;;;;;;;;;;;525761;YZOIQEYBLO-B1;;2;2;;;2;13|15;fr;;2;;962999;MYUA2;FR*S89*EMYUA*2;;0;2;2;22.000;;0;;;4;16;9;32;;;;;;
402698;SDEY;SDEY/Z2LFDV9ICD;Migennes, 90 Avenue Jean Jaures;Z2LFDV9ICD;;;;Syndicat Départemental d'Énergies de l'Yonne (SDEY89) | FR*S89;FR*S89;Syndicat Départemental d'Énergies de l'Yonne (SDEY89);;;;90;Avenue Jean Jaures;Migennes;89400;FR;;47.963746;3.509665;0;1;2;1;1;2;47.963746;3.509665;33970830213;;;1;0;;;;;;;;;;;;;;;;;;;525764;Z2LFDV9ICD-B1;;1;2;;;2;13|15;fr;;2;;963002;XZKR1;FR*S89*EXZKR*1;;0;2;1;44.000;;0;;;9;64;;;;;;;;
402701;SDEY;SDEY/Z5UCFNWMKC;Ligny-Le-Chatel, 13 Avenue de Chablis;Z5UCFNWMKC;;;;Syndicat Départemental d'Énergies de l'Yonne (SDEY89) | FR*S89;FR*S89;Syndicat Départemental d'Énergies de l'Yonne (SDEY89);;;;13;Avenue de Chablis;Ligny-le-Châtel;89144;FR;;47.895235;3.757963;0;1;2;1;4;2;47.895235;3.757963;33970830213;;;1;0;;;;;;;;;;;;;;;;;;;525767;Z5UCFNWMKC-B1;;2;2;;;2;13|15;fr;;2;;963005;YUCW1;FR*S89*EYUCW*1;;0;2;2;22.000;;0;;;4;16;9;32;;;;;;
402701;SDEY;SDEY/Z5UCFNWMKC;Ligny-Le-Chatel, 13 Avenue de Chablis;Z5UCFNWMKC;;;;Syndicat Départemental d'Énergies de l'Yonne (SDEY89) | FR*S89;FR*S89;Syndicat Départemental d'Énergies de l'Yonne (SDEY89);;;;13;Avenue de Chablis;Ligny-le-Châtel;89144;FR;;47.895235;3.757963;0;1;2;1;4;2;47.895235;3.757963;33970830213;;;1;0;;;;;;;;;;;;;;;;;;;525767;Z5UCFNWMKC-B1;;2;2;;;2;13|15;fr;;2;;963008;YUCW2;FR*S89*EYUCW*2;;0;2;2;22.000;;0;;;4;16;9;32;;;;;;
402704;SDEY;SDEY/ZAGK3DXQNE;Gron, Grande rue;ZAGK3DXQNE;;;;Syndicat Départemental d'Énergies de l'Yonne (SDEY89) | FR*S89;FR*S89;Syndicat Départemental d'Énergies de l'Yonne (SDEY89);;;;10;Grande Rue;Gron;89100;FR;;48.159704;3.261024;0;1;2;1;1;2;48.159704;3.261024;33970830213;;;1;0;;;;;;;;;;;;;;;;;;;525770;ZAGK3DXQNE-B1;;2;2;;;2;13|15;fr;;2;;963011;RHXE1;FR*S89*EHTHA*1;;0;2;2;22.000;;0;;;4;16;9;32;;;;;;
402704;SDEY;SDEY/ZAGK3DXQNE;Gron, Grande rue;ZAGK3DXQNE;;;;Syndicat Départemental d'Énergies de l'Yonne (SDEY89) | FR*S89;FR*S89;Syndicat Départemental d'Énergies de l'Yonne (SDEY89);;;;10;Grande Rue;Gron;89100;FR;;48.159704;3.261024;0;1;2;1;1;2;48.159704;3.261024;33970830213;;;1;0;;;;;;;;;;;;;;;;;;;525770;ZAGK3DXQNE-B1;;2;2;;;2;13|15;fr;;2;;963014;RHXE2;FR*S89*EHTHA*2;;0;2;2;22.000;;0;;;4;16;9;32;;;;;;
402707;SDEY;SDEY/ZMWXUS8EQA;Augy, Place de L'Église;ZMWXUS8EQA;;;;Syndicat Départemental d'Énergies de l'Yonne (SDEY89) | FR*S89;FR*S89;Syndicat Départemental d'Énergies de l'Yonne (SDEY89);;;;;Place de L'Église;Augy;89290;FR;;47.767334;3.607944;0;1;2;1;1;2;47.767334;3.607944;33970830213;;;1;0;;;;;;;;;;;;;;;;;;;525773;ZMWXUS8EQA-B1;;2;2;;;2;13|15;fr;;2;;963017;KPZS1;FR*S89*EKPZS*1;;0;2;2;22.000;;0;;;4;16;9;32;;;;;;
402707;SDEY;SDEY/ZMWXUS8EQA;Augy, Place de L'Église;ZMWXUS8EQA;;;;Syndicat Départemental d'Énergies de l'Yonne (SDEY89) | FR*S89;FR*S89;Syndicat Départemental d'Énergies de l'Yonne (SDEY89);;;;;Place de L'Église;Augy;89290;FR;;47.767334;3.607944;0;1;2;1;1;2;47.767334;3.607944;33970830213;;;1;0;;;;;;;;;;;;;;;;;;;525773;ZMWXUS8EQA-B1;;2;2;;;2;13|15;fr;;2;;963020;KPZS2;FR*S89*EKPZS*2;;0;2;2;22.000;;0;;;4;16;9;32;;;;;;
402710;SDEY;SDEY/ZV712M4PDY;Treigny, Parking Château de Guedelon;ZV712M4PDY;;;;Syndicat Départemental d'Énergies de l'Yonne (SDEY89) | FR*S89;FR*S89;Syndicat Départemental d'Énergies de l'Yonne (SDEY89);;;;;Château de Guedelon;Treigny-Perreuse-Sainte-Colombe;89520;FR;Parking;47.581245;3.155814;0;1;2;1;1;2;47.581245;3.155814;33970830213;;;1;0;;;;;;;;;;;;;;;;;;;525776;ZV712M4PDY-B1;;1;2;;;2;13|15;fr;;2;;963023;VNNH1;FR*S89*EVNNH*1;;0;2;1;44.000;;0;;;9;64;;;;;;;;
402713;SDEY;SDEY/ZX1OHTORO0;Gland, Grande rue;ZX1OHTORO0;;;;Syndicat Départemental d'Énergies de l'Yonne (SDEY89) | FR*S89;FR*S89;Syndicat Départemental d'Énergies de l'Yonne (SDEY89);;;;2;Grande Rue;Gland;89740;FR;;47.822380;4.210000;0;1;2;1;1;2;47.822380;4.210000;33970830213;;;1;0;;;;;;;;;;;;;;;;;;;525779;ZX1OHTORO0-B1;;2;2;;;2;13|15;fr;;2;;963026;MYHL1;FR*S89*EMYHL*1;;0;2;2;22.000;;0;;;4;16;9;32;;;;;;
402713;SDEY;SDEY/ZX1OHTORO0;Gland, Grande rue;ZX1OHTORO0;;;;Syndicat Départemental d'Énergies de l'Yonne (SDEY89) | FR*S89;FR*S89;Syndicat Départemental d'Énergies de l'Yonne (SDEY89);;;;2;Grande Rue;Gland;89740;FR;;47.822380;4.210000;0;1;2;1;1;2;47.822380;4.210000;33970830213;;;1;0;;;;;;;;;;;;;;;;;;;525779;ZX1OHTORO0-B1;;2;2;;;2;13|15;fr;;2;;963029;MYHL2;FR*S89*EMYHL*2;;0;2;2;22.000;;0;;;4;16;9;32;;;;;;
